country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
KU,BUD,1,10,0.5599999999999999,0.8326408068396143,0.5,0.2,0.1,0.2,0,1486080000000
GV,BUD,1,16,0.225,-1.2745098039215705,0.875,0.125,0.0,0.0,0,1486080000000
JO,HIN,1,9,-0.15555555555555559,-1.7483859981271488,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,0,1486080000000
CI,NRM,1,1,-10.0,3.07971014492753,0.0,0.0,0.0,1.0,0,1486080000000
SI,NRM,1,2,-2.5,3.83140421839354,0.5,0.0,0.0,0.5,0,1486080000000
DA,HIN,1,5,-1.42,-2.621382638350452,0.6,0.2,0.0,0.2,0,1486080000000
CD,JEW,1,6,-2.45,-2.70042459411266,0.5,0.0,0.0,0.5,0,1486080000000
UZ,CHR,1,20,0.9499999999999998,-4.884713452387135,0.7,0.15,0.05,0.1,0,1486080000000
BO,NRM,1,1,3.0,6.58914728682171,1.0,0.0,0.0,0.0,0,1486080000000
LT,JAN,1,5,1.08,2.5133926633384016,0.6,0.0,0.4,0.0,0,1486080000000
MG,SHN,1,1,4.0,1.56521739130435,1.0,0.0,0.0,0.0,0,1486080000000
FR,JAN,1,5,0.13999999999999985,-0.5429645743289242,0.6,0.2,0.0,0.2,0,1486080000000
SN,TAO,1,13,5.123076923076923,-1.8405199037373163,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0,1486080000000
BX,SIK,1,1,1.9,-0.77519379844962,1.0,0.0,0.0,0.0,0,1486080000000
GJ,MOS,1,12,1.1333333333333335,-3.837811656530446,0.4166666666666667,0.25,0.08333333333333333,0.25,0,1486080000000
JE,ATH,1,6,-3.5,-0.9929399880686166,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0,1486080000000
VC,HIN,1,10,-2.0,-0.32366736554773395,0.1,0.8,0.1,0.0,0,1486080000000
ZI,JEW,1,6,0.8000000000000002,-2.976344182427343,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0,1486080000000
SU,ADR,1,1,-9.0,-6.22655663915979,0.0,0.0,0.0,1.0,0,1486080000000
AA,JEW,1,2,1.0,4.07673860911271,1.0,0.0,0.0,0.0,0,1486080000000
KE,ATH,1,12,1.0333333333333334,-1.1539131294658518,0.6666666666666666,0.0,0.25,0.08333333333333333,0,1486080000000
FM,CHR,1,11,-0.5,0.41822306006357496,0.6363636363636364,0.0,0.36363636363636365,0.0,0,1486080000000
BB,ATH,1,2,3.0,-0.65075921908893,1.0,0.0,0.0,0.0,0,1486080000000
RP,JAN,1,3,1.8,-1.5863676472615167,1.0,0.0,0.0,0.0,0,1486080000000
HA,HIN,1,3,-0.7000000000000001,-3.65649425606158,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,1486080000000
LH,BUD,1,1,7.0,3.66088631984585,1.0,0.0,0.0,0.0,0,1486080000000
GR,SIK,1,1,-5.0,-4.05643738977072,0.0,0.0,0.0,1.0,0,1486080000000
SL,JEW,1,7,0.9857142857142857,2.67311710783635,1.0,0.0,0.0,0.0,0,1486080000000
HA,NRM,1,12,3.7083333333333326,2.679209466361604,0.6666666666666666,0.3333333333333333,0.0,0.0,0,1486080000000
SV,JEW,1,1,-0.4,0.32292787944026,1.0,0.0,0.0,0.0,0,1486080000000
NU,MOS,1,5,-2.8400000000000003,-4.506315325212915,0.2,0.2,0.0,0.6,0,1486080000000
NL,HIN,1,20,0.72,0.12917276312709874,0.75,0.05,0.05,0.15,0,1486080000000
CM,NRM,1,1,-5.0,0.87734712125335,0.0,0.0,0.0,1.0,0,1486080000000
AE,JAN,1,7,0.8285714285714286,0.3776806322691756,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0,1486080000000
KG,HIN,1,3,0.09999999999999994,2.9325922542002894,0.6666666666666666,0.0,0.3333333333333333,0.0,0,1486080000000
MP,BUD,1,1,7.0,0.92165898617512,1.0,0.0,0.0,0.0,0,1486080000000
IZ,JAN,1,1,-5.0,-0.27322404371585,0.0,0.0,0.0,1.0,0,1486080000000
MP,MOS,1,14,-0.2500000000000001,1.0939420762764678,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,1486080000000
IR,ADR,1,2,1.9,-1.84878936213221,1.0,0.0,0.0,0.0,0,1486080000000
HK,JEW,1,5,2.16,-0.5912975461785203,1.0,0.0,0.0,0.0,0,1486080000000
US,TAO,1,36,2.855555555555555,0.8938410038963109,0.5277777777777778,0.4722222222222222,0.0,0.0,0,1486080000000
HA,ATH,1,4,2.3,1.9690080701824701,0.5,0.25,0.25,0.0,0,1486080000000
BE,ATH,1,2,-6.0,-1.4745436295536902,0.0,0.0,0.5,0.5,0,1486080000000
CG,JEW,1,1,1.0,-3.62879238548483,1.0,0.0,0.0,0.0,0,1486080000000
BH,HIN,1,4,2.825,3.5220893996165548,1.0,0.0,0.0,0.0,0,1486080000000
SF,SHN,1,20,2.6899999999999995,0.8647281618025051,0.95,0.0,0.0,0.05,0,1486080000000
