country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
CU,JEW,2,3,3.6,-0.9250508868857198,1.0,0.0,0.0,0.0,7,1492128000000
ET,MOS,2,2,2.2,0.99431818181818,1.0,0.0,0.0,0.0,7,1492128000000
UK,BUD,2,7,-0.7571428571428572,2.775241053401441,0.8571428571428571,0.0,0.0,0.14285714285714285,7,1492128000000
CE,HIN,2,13,2.0076923076923077,-2.33170637761892,1.0,0.0,0.0,0.0,7,1492128000000
SL,MOS,2,2,-2.55,0.3419004253268949,0.5,0.0,0.0,0.5,7,1492128000000
MX,HIN,2,5,3.1,3.7702712028155405,1.0,0.0,0.0,0.0,7,1492128000000
SN,MOS,2,25,1.652,0.16036689249471084,0.76,0.08,0.12,0.04,7,1492128000000
PL,HIN,2,4,1.6749999999999998,-3.6081139940006173,0.75,0.0,0.25,0.0,7,1492128000000
DR,HIN,2,1,2.8,0.0,1.0,0.0,0.0,0.0,7,1492128000000
IS,HIN,2,1,-10.0,-4.62287104622871,0.0,0.0,0.0,1.0,7,1492128000000
MY,HIN,2,17,0.4352941176470587,-2.3217539143337467,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.0,7,1492128000000
PO,JEW,2,3,2.4,-1.7108721624850631,1.0,0.0,0.0,0.0,7,1492128000000
VE,JEW,2,1,1.9,-8.256880733945,1.0,0.0,0.0,0.0,7,1492128000000
TH,BUD,2,19,1.1631578947368417,-1.6461888321070424,0.8421052631578947,0.0,0.10526315789473684,0.05263157894736842,7,1492128000000
PK,JEW,2,1,4.0,0.11173184357542,1.0,0.0,0.0,0.0,7,1492128000000
NL,JEW,2,20,-1.1600000000000001,-3.195308431405097,0.6,0.0,0.15,0.25,7,1492128000000
PL,MOS,2,10,0.0,-2.5401654338505013,0.7,0.2,0.0,0.1,7,1492128000000
CD,CHR,2,6,2.1,2.7748332445821284,0.8333333333333334,0.16666666666666666,0.0,0.0,7,1492128000000
NI,JEW,2,1,-2.0,-1.21608980355473,0.0,0.0,1.0,0.0,7,1492128000000
TW,BUD,2,1,2.8,1.64674714754493,1.0,0.0,0.0,0.0,7,1492128000000
ET,CHR,2,10,-3.0100000000000002,-2.4221621860797073,0.4,0.1,0.1,0.4,7,1492128000000
IR,HIN,2,2,-3.0,-0.85616438356164,0.0,0.0,1.0,0.0,7,1492128000000
MO,MOS,2,32,-2.278125,-4.287692416623163,0.40625,0.0625,0.03125,0.5,7,1492128000000
CY,MOS,2,4,-2.0,0.01248189246586251,0.75,0.0,0.0,0.25,7,1492128000000
MU,JEW,2,1,1.9,-1.44766146993319,1.0,0.0,0.0,0.0,7,1492128000000
MV,CHR,2,3,2.4999999999999996,0.45045045045045,1.0,0.0,0.0,0.0,7,1492128000000
TW,MOS,2,3,-6.666666666666667,-5.705160824686943,0.3333333333333333,0.0,0.0,0.6666666666666666,7,1492128000000
AR,CHR,2,12,1.7749999999999997,-1.316169166108234,0.9166666666666666,0.0,0.0,0.08333333333333333,7,1492128000000
BM,BUD,2,9,-2.466666666666667,-1.194820234952773,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,7,1492128000000
MN,JEW,2,1,1.9,3.48837209302325,1.0,0.0,0.0,0.0,7,1492128000000
SA,JEW,2,4,-0.02499999999999991,-1.6722146364473227,0.75,0.0,0.0,0.25,7,1492128000000
AG,MOS,2,35,-1.1742857142857144,-4.553238315041663,0.4857142857142857,0.05714285714285714,0.17142857142857143,0.2857142857142857,7,1492128000000
KE,MOS,2,23,-1.0347826086956524,-1.672567304995445,0.6521739130434783,0.043478260869565216,0.08695652173913043,0.21739130434782608,7,1492128000000
DJ,JEW,2,1,1.9,-0.48543689320388,1.0,0.0,0.0,0.0,7,1492128000000
HU,MOS,2,4,1.65,-2.956373008233995,0.75,0.0,0.25,0.0,7,1492128000000
MK,MOS,2,1,2.8,6.83453237410072,1.0,0.0,0.0,0.0,7,1492128000000
SO,CHR,2,7,2.357142857142857,-0.7694942606363716,1.0,0.0,0.0,0.0,7,1492128000000
OD,CHR,2,24,-3.7374999999999994,-5.362581810895108,0.4166666666666667,0.0,0.16666666666666666,0.4166666666666667,7,1492128000000
VM,MOS,2,26,-2.5653846153846156,-3.956778111677921,0.5,0.038461538461538464,0.0,0.46153846153846156,7,1492128000000
UP,JEW,2,18,-2.650000000000001,-5.861385590383042,0.5,0.05555555555555555,0.0,0.4444444444444444,7,1492128000000
JO,CHR,2,32,1.49375,0.6725420265208737,0.59375,0.21875,0.03125,0.15625,7,1492128000000
OS,MOS,2,8,-2.1125,-7.869501223523335,0.625,0.0,0.0,0.375,7,1492128000000
YM,CHR,2,12,-2.35,-5.746729301686369,0.16666666666666666,0.08333333333333333,0.5,0.25,7,1492128000000
MD,CHR,2,1,3.4,-3.125,1.0,0.0,0.0,0.0,7,1492128000000
PP,CHR,2,9,1.4,0.7772816366148766,0.7777777777777778,0.0,0.2222222222222222,0.0,7,1492128000000
NP,HIN,2,12,2.283333333333333,0.2325868075720142,0.75,0.0,0.16666666666666666,0.08333333333333333,7,1492128000000
BX,MOS,2,17,1.3411764705882352,-1.1573208636211874,0.7647058823529411,0.11764705882352941,0.0,0.11764705882352941,7,1492128000000
UG,MOS,2,20,1.7899999999999996,-3.638753674618031,0.9,0.0,0.05,0.05,7,1492128000000
TU,CHR,2,90,-0.953333333333333,-2.433068946664687,0.6111111111111112,0.022222222222222223,0.15555555555555556,0.2111111111111111,7,1492128000000
DJ,CHR,2,3,1.8,0.8733201742127802,1.0,0.0,0.0,0.0,7,1492128000000
KN,JEW,2,1,0.0,0.00886844983338669,1.0,0.0,0.0,0.0,7,1492128000000
GY,CHR,2,11,1.1818181818181819,3.4103565080658713,0.8181818181818182,0.0,0.0,0.18181818181818182,7,1492128000000
AL,CHR,2,9,1.4888888888888887,1.808241036079603,1.0,0.0,0.0,0.0,7,1492128000000
HR,CHR,2,16,0.7374999999999998,-1.173533824009315,0.75,0.0,0.0625,0.1875,7,1492128000000
